season,date,game_pk,pitcher_id,lineup_ids,actual_k,exp_k,p_k_≥6.5
2024,2024-06-01,746305,681190,"650333,665487,640492,630105,592518,456781,701538,673490,543309",5,5.03,0.2545
2024,2024-06-01,746305,679525,"672580,677951,686469,521692,676369,679845,641658,666023,624428",3,5.053,0.2515
2024,2024-06-01,746384,657746,"596146,621043,680777,669304,621439,650489,666397,467793,543877",4,4.946,0.2315
2024,2024-06-01,746384,664285,"514888,663656,670541,608324,665161,676694,643289,547989,605170",4,5.086,0.255
2024,2024-06-01,747111,605156,"647351,609280,667670,669127,663662,668709,680869,691016,680474",1,5.0355,0.2535
2024,2024-06-01,747111,519242,"671739,663586,542303,621566,645277,518595,594807,672284,606115",4,4.9505,0.2305
2024,2024-06-01,746062,547179,"543760,608369,543257,666969,663993,694671,669701,665750,668800",7,5.037,0.256
2024,2024-06-01,746062,677960,"665862,650559,605137,660821,669394,624503,641313,672640,640902",11,5.017,0.2465
2024,2024-06-01,745980,676979,"502054,686676,667452,657557,657757,672820,666150,664901,621545",8,5.041,0.2485
2024,2024-06-01,745980,688107,"687401,661388,592885,642715,656555,596142,663368,686217,668930",3,5.0745,0.2565
2024,2024-06-01,746870,668881,"666181,682829,600869,668715,663886,663697,670770,669289,622065",5,4.996,0.2435
2024,2024-06-01,746870,657006,"621550,673548,641355,663611,664023,663538,621020,691718,665804",5,4.9955,0.2345
2024,2024-06-01,745251,672282,"650859,666160,677347,641432,607680,642136,666176,687263,641645",3,5.0075,0.2425
2024,2024-06-01,745251,682243,"641487,664238,686527,664874,664034,682729,641598,670042,669208",9,5.015,0.253
2024,2024-06-01,745575,543243,"691026,572761,502671,571448,671056,676475,666185,669357,672279",10,5.1145,0.244
2024,2024-06-01,745575,624133,"656941,592663,547180,664761,681082,592206,669016,624641,679032",2,5.0285,0.2415
2024,2024-06-01,745332,547001,"683011,665742,592450,657077,519317,519203,650402,669224,518934",6,5.125,0.2545
2024,2024-06-01,745332,657277,"682641,527038,672275,656305,573262,671218,624585,669477,689172",6,5.021,0.2425
2024,2024-06-01,746138,615698,"453568,678662,641857,553869,592178,663898,660707,686668,595909",1,4.9455,0.24
2024,2024-06-01,746138,808967,"605141,660271,518692,669257,606192,666158,681624,518792,571771",7,5.1095,0.2585
2024,2024-06-02,746383,680573,"622534,680777,571657,596146,621439,650489,666135,467793,666397",6,5.0525,0.2445
2024,2024-06-02,746383,686613,"663656,608324,670541,665161,676694,643289,605170,514888,572138",7,4.9295,0.242
2024,2024-06-02,746953,663554,"663837,682985,672761,592192,628451,570482,656716,595879,608348",4,5.0135,0.2415
2024,2024-06-02,746953,678394,"680776,642197,666915,646240,665839,643265,624512,678882,608701",5,5.005,0.234
2024,2024-06-02,747030,641793,"650490,668227,664040,680700,642708,642350,676356,676609,666163",2,5.079,0.2485
2024,2024-06-02,747030,608344,"683002,668939,663624,623993,676059,656811,681297,602104,543510",1,5.0325,0.25
2024,2024-06-02,747110,665622,"647351,609280,668709,663662,664913,680869,668832,680474,605204",6,5.0305,0.2395
2024,2024-06-02,747110,450203,"671739,663586,679881,621566,645277,594807,672284,669221,606115",6,5.0425,0.248
2024,2024-06-02,744929,682990,"457705,668804,656582,665833,663647,693304,669707,678225,518735",3,5.059,0.2515
2024,2024-06-02,744929,605135,"676914,643376,665489,666182,596129,595281,543807,662139,643396",7,5.048,0.2455
2024,2024-06-02,746632,663623,"657041,671277,608385,660688,669222,592696,608841,608336,545121",6,4.982,0.2475
2024,2024-06-02,746632,471911,"680757,671289,608070,647304,686823,700932,666310,682177,677587",5,5.0585,0.2535
2024,2024-06-02,745813,694297,"606466,682998,666971,572233,664983,592626,677942,621028,672515",8,5.072,0.25
2024,2024-06-02,745813,500779,"596019,624413,607043,502110,664056,668901,621438,643446,620443",4,5.0575,0.244
2024,2024-06-02,746061,571760,"543760,608369,608671,666969,641680,656537,669701,663993,665750",7,4.9805,0.244
2024,2024-06-02,746061,669432,"667472,640902,669394,605137,665862,656896,672640,641313,660821",3,5.0405,0.2485
2024,2024-06-02,746301,650633,"642180,665487,701538,592518,456781,630105,673490,669134,640492",4,5.028,0.2495
2024,2024-06-02,746301,666142,"672580,677951,686469,680118,676369,679845,669004,666023,641658",6,5.117,0.254
2024,2024-06-02,745984,680897,"502054,670032,667452,657757,657557,686676,693049,672820,621545",1,4.8945,0.223
2024,2024-06-02,745984,642547,"668930,661388,592885,642715,686217,687401,641343,596142,694192",7,4.975,0.237
2024,2024-06-02,746871,666157,"670770,682829,600869,668715,641584,663886,674441,663697,666181",3,5.06,0.255
2024,2024-06-02,746871,676962,"663538,673548,641355,666624,643565,664023,621020,683737,691718",6,5.0085,0.2395
2024,2024-06-02,745330,641482,"683011,665742,592450,663330,657077,518934,519203,650402,624431",7,5.09,0.2485
2024,2024-06-02,745330,605483,"671218,689172,527038,656305,624585,682641,669477,573262,592200",7,5.042,0.253
2024,2024-06-02,746141,596295,"453568,678662,641857,663898,592178,686668,607732,696100,676701",2,5.0085,0.257
2024,2024-06-02,746141,694813,"605141,660271,518692,606192,681624,500743,571771,518792,605131",6,5.021,0.2435
2024,2024-06-02,745252,656288,"650859,666160,621493,641432,607680,681351,666176,687263,642136",4,4.988,0.2325
2024,2024-06-02,745252,622491,"641487,668942,677594,663728,664034,670042,641598,686527,669208",6,4.942,0.2205
2024,2024-06-02,745572,458681,"691026,676475,502671,669357,571448,665877,671056,666185,672279",4,5.031,0.2515
2024,2024-06-02,745572,592836,"656941,681082,547180,664761,665506,592206,593160,596117,679032",5,5.034,0.253
2024,2024-06-03,745569,657649,"668930,661388,592885,642715,596142,656555,641343,687401,663368",0,5.0535,0.251
2024,2024-06-03,745569,554430,"656941,592663,547180,664761,681082,592206,665506,624641,679032",6,5.0435,0.241
2024,2024-06-03,744854,656731,"596019,624413,607043,502110,516782,668901,664056,578428,620443",4,5.1045,0.2505
2024,2024-06-03,744854,669022,"657041,592696,671277,660688,669222,683083,545121,608841,686452",2,5.015,0.25
2024,2024-06-03,744930,680570,"683002,668939,663624,656811,623993,676059,681297,669720,602104",4,5.024,0.2385
2024,2024-06-03,744930,592332,"676914,643376,665489,596129,666182,543807,676391,643396,595281",3,4.9655,0.2415
2024,2024-06-03,745009,669373,"672761,682985,592192,570482,690993,669234,668731,595879,668670",6,5.075,0.2515
2024,2024-06-03,745009,543135,"543760,608369,663993,666969,641680,694671,669701,677649,665750",7,5.032,0.25
2024,2024-06-03,746382,502043,"691026,676475,502671,669357,571448,680977,671056,572761,665877",8,5.072,0.251
2024,2024-06-03,746382,434378,"514888,643289,670541,608324,676694,665161,547989,673237,676801",4,5.036,0.2405
2024,2024-06-03,746548,671096,"674441,682829,600869,668715,641584,663886,605361,663697,666181",6,5.1035,0.258
2024,2024-06-03,746548,663372,"678662,663898,553869,660707,686668,607732,656248,696100,676701",3,5.034,0.2475
2024,2024-06-03,746224,663362,"595777,665487,592518,456781,630105,673490,701538,642180,669134",4,5.0515,0.2505
2024,2024-06-03,746224,542881,"694384,650859,621493,657061,681351,607680,666176,687263,641645",2,5.04,0.249
2024,2024-06-03,747194,669062,"689172,672275,656305,624424,671218,624585,573262,669477,670092",0,5.0085,0.2415
2024,2024-06-03,747194,669194,"606466,672515,592626,572233,666971,664983,656976,682998,677942",1,4.9785,0.2395
2024,2024-06-04,746630,607625,"672580,677951,686469,521692,676369,679845,624428,592669,641658",5,4.9585,0.228
2024,2024-06-04,746630,663474,"680757,665926,608070,647304,681807,700932,686823,671289,677587",7,5.0395,0.2555
2024,2024-06-04,745497,607192,"605141,660271,518692,669257,606192,681624,666158,500743,621035",9,5.103,0.263
2024,2024-06-04,745497,683003,"457705,668804,656582,665833,663647,693304,658668,680779,669261",6,5.0555,0.254
2024,2024-06-04,746060,686752,"650490,668227,623912,670623,664040,642708,642350,676356,656577",8,5.0615,0.26
2024,2024-06-04,746060,666200,"665862,650559,669394,605137,660821,672640,624503,641313,660644",2,5.0805,0.245
2024,2024-06-04,745568,657649,"687401,661388,592885,642715,656555,686554,663368,686217,668930",2,5.0015,0.24
2024,2024-06-04,745568,650911,"656941,592663,547180,593160,681082,592206,665506,624641,679032",3,5.054,0.246
2024,2024-06-04,744850,656849,"596019,624413,607043,502110,516782,668901,664056,578428,620443",2,5.021,0.2425
2024,2024-06-04,744850,687792,"682928,657041,608841,669222,545121,608385,660688,608336,696285",3,5.039,0.2355
2024,2024-06-04,745739,641927,"663616,621043,669304,596146,668904,666135,621439,650489,543877",2,4.983,0.244
2024,2024-06-04,745739,661563,"683011,665742,592450,657077,519317,519203,650402,624431,518934",6,5.11,0.248
2024,2024-06-04,744931,669203,"683002,668939,663624,669065,676059,669720,681297,681393,543510",5,5.094,0.2505
2024,2024-06-04,744931,670950,"676914,643376,676391,672386,666182,457759,543807,662139,643396",4,5.0505,0.25
2024,2024-06-04,746949,608331,"671739,663586,542303,621566,645277,594807,672284,518595,606115",13,5.045,0.2575
2024,2024-06-04,746949,676710,"680776,608701,657136,646240,642197,665839,666152,642086,678882",5,5.0775,0.248
2024,2024-06-04,745010,656427,"663837,682985,672761,592192,690993,656716,669234,668731,608348",4,5.106,0.262
2024,2024-06-04,745010,641540,"543760,608369,669701,666969,543257,677649,694671,641680,665750",4,5.054,0.251
2024,2024-06-04,746872,623167,"667452,683734,673357,657557,657757,686676,664901,672820,668752",4,5.0125,0.2435
2024,2024-06-04,746872,684007,"663538,673548,641355,623520,664023,621550,621020,691718,665804",6,5.036,0.257
2024,2024-06-04,746380,669467,"680977,676475,502671,669357,571448,572761,671056,691026,666185",1,5.0195,0.2435
2024,2024-06-04,746380,681293,"514888,608324,676801,676694,665161,673237,605170,547989,643289",4,5.0515,0.255
2024,2024-06-04,746550,593423,"641584,682829,600869,668715,663886,663697,670770,666181,571912",9,5.102,0.243
2024,2024-06-04,746550,621389,"453568,678662,641857,553869,663898,660707,686668,595909,696100",2,5.066,0.2555
2024,2024-06-04,746222,800049,"650333,665487,592518,595777,456781,630105,673490,701538,444482",2,5.0045,0.238
2024,2024-06-04,746222,663776,"694384,650859,621493,657061,681351,666176,666160,687263,641645",7,5.048,0.256
2024,2024-06-04,745656,669923,"641487,668942,677594,664034,670042,669208,663728,686527,664238",9,5.047,0.247
2024,2024-06-04,745656,687765,"647351,663662,668709,667670,669127,664913,605204,680869,680474",3,5.0385,0.2515
2024,2024-06-04,747196,690986,"671218,642731,672275,656305,624424,624585,527038,689172,573262",5,5.075,0.257
2024,2024-06-04,747196,686796,"606466,672515,666971,572233,682998,553993,664983,677942,621028",2,5.048,0.25
2024,2024-06-05,746950,680885,"671739,605119,670097,621566,645277,518595,594807,679881,606115",4,5.002,0.2485
2024,2024-06-05,746950,601713,"680776,642197,608701,666915,641933,642086,666152,678882,624512",9,5.153,0.2735
2024,2024-06-05,746379,571945,"680977,666185,502671,669357,571448,671056,543063,686780,672279",3,5.0335,0.239
2024,2024-06-05,746379,669854,"514888,665161,670541,676694,572138,673237,663550,547989,643289",2,5.032,0.2415
2024,2024-06-05,746544,668933,"670770,682829,600869,668715,641584,663886,694362,663697,666181",2,5.137,0.268
2024,2024-06-05,746544,641712,"453568,678662,641857,553869,663898,607732,660707,595909,686668",4,5.0625,0.245
2024,2024-06-05,747195,663855,"624424,671218,642731,656305,624585,527038,573262,666149,592200",7,5.0395,0.247
2024,2024-06-05,747195,656756,"682998,677942,592626,666971,656976,606466,664983,621028,672515",1,5.059,0.253
2024,2024-06-05,744852,622663,"596019,624413,607043,502110,668901,621438,664056,578428,620443",4,5.0785,0.255
2024,2024-06-05,744852,571578,"683083,657041,671277,592696,660688,608385,545121,608336,696285",3,5.0115,0.2435
2024,2024-06-05,745570,676879,"655316,661388,592885,642715,656555,686217,687401,596142,663368",3,5.058,0.233
2024,2024-06-05,745570,605400,"656941,592206,547180,664761,681082,624641,593160,596117,665506",5,5.0745,0.2545
2024,2024-06-05,745494,572020,"605141,660271,518692,669257,606192,518792,666158,681624,621035",2,5.086,0.2445
2024,2024-06-05,745494,694973,"457705,668804,656582,658668,663647,693304,518735,669707,669261",8,5.112,0.2605
2024,2024-06-05,746056,621107,"650490,668227,664040,670623,642708,666139,642350,676609,666163",3,5.0065,0.242
2024,2024-06-05,746056,666129,"665862,605137,650559,656896,672640,667472,641313,660644,663743",3,5.069,0.2535
2024,2024-06-05,745740,663978,"622534,621043,680777,668904,663616,621439,650489,467793,571657",7,5.039,0.251
2024,2024-06-05,745740,607074,"683011,665742,592450,657077,519317,519203,650402,669224,518934",9,5.0665,0.2455
2024,2024-06-05,744927,544150,"683002,668939,663624,669720,623993,676059,669065,656775,602104",4,5.137,0.246
2024,2024-06-05,744927,621244,"676914,662139,665489,666182,543807,624415,672386,643396,676391",2,5.0085,0.254
2024,2024-06-05,745007,628317,"663837,682985,628451,570482,690993,656716,669234,595879,668670",0,4.9965,0.2375
2024,2024-06-05,745007,570632,"543760,677649,669701,666969,663993,694671,641680,608671,665750",6,5.045,0.236
2024,2024-06-05,746873,607200,"667452,670032,673357,657757,668752,693049,657557,686676,672820",7,4.9835,0.2355
2024,2024-06-05,746873,592791,"643565,673548,641355,621550,664023,623520,683737,621020,543228",6,5.111,0.2585
2024,2024-06-05,746221,656302,"650333,665487,456781,630105,595777,640492,701538,673490,669134",6,5.087,0.258
2024,2024-06-05,746221,667755,"694384,650859,621493,641432,607680,681351,666176,687263,641645",1,5.0055,0.238
2024,2024-06-05,745654,669302,"641487,668942,677594,663728,664034,645302,571745,686527,664238",5,5.038,0.247
2024,2024-06-05,745654,683155,"647351,609280,668709,667670,669127,691016,663662,680869,680474",5,5.0265,0.239
2024,2024-06-06,744923,700249,"676059,668939,663624,683002,623993,669720,656811,669065,681297",2,5.074,0.2575
2024,2024-06-06,744923,579328,"595281,643376,665489,666182,543807,624415,662139,643396,676391",6,5.125,0.249
2024,2024-06-06,746631,663903,"672580,677951,686469,521692,666023,679845,592669,624428,664728",2,5.1255,0.256
2024,2024-06-06,746631,676440,"680757,665926,608070,647304,700932,686823,682177,671289,681807",7,5.0725,0.254
2024,2024-06-06,745657,693433,"641487,664238,677594,664034,663728,571745,641598,670042,668942",6,5.067,0.259
2024,2024-06-06,745657,676664,"647351,609280,668709,667670,664913,668832,691016,680869,680474",8,4.994,0.235
2024,2024-06-06,745495,621111,"605141,660271,621035,606192,681624,666158,571771,518792,605131",3,5.0885,0.2535
2024,2024-06-06,745495,663559,"457705,668804,663647,665833,658668,693304,656582,680779,669707",6,5.061,0.2475
2024,2024-06-06,744844,625643,"645277,663586,542303,621566,594807,669221,671739,606115,679881",7,4.9185,0.229
2024,2024-06-06,744844,680730,"682928,657041,608385,671277,660688,608841,608336,669222,696285",2,5.0935,0.2595
2024,2024-06-06,745738,641154,"622534,680777,621043,596146,650489,669304,467793,571657,543877",4,5.0515,0.24
2024,2024-06-06,745738,573186,"683011,657077,592450,519317,519203,650402,669224,665828,663757",2,4.9755,0.232
2024,2024-06-06,746707,665871,"643565,673548,641355,666624,664023,663538,621020,691718,683737",7,5.0235,0.243
2024,2024-06-06,746707,668881,"670770,682829,694362,668715,641584,663886,669289,663697,666181",8,4.9575,0.2445
2024,2024-06-06,745174,615698,"453568,678662,641857,553869,663898,686668,675659,595909,669911",1,4.972,0.248
2024,2024-06-06,745174,543243,"691026,676475,502671,669357,571448,680977,671056,665877,666185",5,5.0475,0.254
2024,2024-06-06,746784,656557,"680776,665839,608701,666915,642197,642086,657136,666152,678882",9,5.042,0.2515
2024,2024-06-06,746784,663765,"676113,670032,664901,693049,683734,657557,686676,672820,668752",3,5.056,0.24
2024,2024-06-06,745408,677944,"682998,606466,545341,572233,666971,664983,553993,672515,621028",3,5.005,0.2455
2024,2024-06-06,745408,681190,"650333,665487,595777,630105,640492,701538,673490,642180,669134",3,5.0785,0.26
2024,2024-06-07,745169,596295,"453568,678662,641857,553869,676701,686668,660707,696100,669911",4,5.017,0.2335
2024,2024-06-07,745169,458681,"691026,676475,502671,571448,672279,671056,572761,680977,666185",6,5.093,0.2645
2024,2024-06-07,745496,657746,"663616,621043,668904,596146,680777,666135,621439,467793,650489",8,5.0265,0.243
2024,2024-06-07,745496,656605,"656582,668804,663647,665833,572191,693304,518735,669261,680779",8,4.929,0.2415
2024,2024-06-07,746466,668964,"668930,661388,592885,686554,694192,656555,641343,687401,663368",5,5.0225,0.247
2024,2024-06-07,746466,681857,"663837,656716,672761,628451,570482,690993,669234,595879,608348",6,4.986,0.2425
2024,2024-06-07,744845,519242,"671739,663586,542303,621566,645277,594807,606115,669221,679881",10,5.0145,0.2385
2024,2024-06-07,744845,663623,"682928,657041,669222,608336,545121,660688,608385,696285,686452",4,4.995,0.244
2024,2024-06-07,745083,608344,"683002,668939,663624,656811,623993,676059,681297,656775,602104",6,4.985,0.2465
2024,2024-06-07,745083,650644,"650490,666163,642708,670623,642350,666139,670764,676609,680700",8,5.032,0.2415
2024,2024-06-07,745737,808967,"605141,660271,518692,669257,606192,518792,681624,666158,571771",7,4.9535,0.2415
2024,2024-06-07,745737,547001,"683011,657077,592450,519317,519203,650402,665828,663757,624431",1,4.982,0.2375
2024,2024-06-07,746704,657006,"621550,643565,641355,666624,664023,621020,691718,683737,663538",7,5.089,0.259
